episode,timestep,reward,length,score,pg_loss,v_loss
9059,3147585,76.80,635,16,-0.0018,1.8623
9060,3147994,48.80,409,10,-0.0005,1.1090
9061,3148176,20.70,182,4,-0.0005,1.1090
9062,3148792,74.00,616,15,-0.0005,1.1090
9063,3149294,59.90,502,12,-0.0005,1.1090
9064,3150416,137.20,1122,29,-0.0012,1.5974
9065,3153043,323.70,2627,69,0.0001,0.5231
9066,3154638,195.30,1595,41,-0.0010,0.5169
9067,3155028,46.00,390,9,-0.0010,0.5169
9068,3156095,129.90,1067,27,-0.0013,0.8568
9069,3156235,15.60,140,3,-0.0013,0.8568
9070,3157374,138.90,1139,29,-0.0013,0.8568
9071,3158721,165.10,1347,35,-0.0010,0.7854
9072,3159465,90.40,744,19,-0.0010,0.7854
9073,3160023,67.30,558,14,-0.0010,0.7854
9074,3162275,277.20,2252,59,0.0031,0.0541
9075,3162378,11.00,103,2,0.0031,0.0541
9076,3162446,6.60,68,1,0.0031,0.0541
9077,3162513,6.50,67,1,0.0031,0.0541
9078,3162563,3.90,50,0,0.0031,0.0541
9079,3162633,6.80,70,1,0.0031,0.0541
9080,3162832,22.40,199,4,0.0031,0.0541
9081,3163272,52.80,440,11,0.0031,0.0541
9082,3163342,6.80,70,1,0.0031,0.0541
9083,3163483,15.70,141,3,0.0031,0.0541
9084,3163534,4.00,51,0,0.0031,0.0541
9085,3163620,8.40,86,1,0.0031,0.0541
9086,3163706,8.40,86,1,0.0031,0.0541
9087,3163835,13.60,129,2,0.0031,0.0541
9088,3163905,6.80,70,1,0.0031,0.0541
9089,3164005,10.70,100,2,0.0031,0.0541
9090,3164110,11.20,105,2,0.0031,0.0541
9091,3164517,48.60,407,10,-0.0060,5.6236
9092,3164810,34.50,293,7,-0.0060,5.6236
9093,3165061,29.40,251,6,-0.0060,5.6236
9094,3165522,54.90,461,11,-0.0060,5.6236
9095,3165777,29.80,255,6,-0.0060,5.6236
9096,3166056,32.20,279,6,-0.0060,5.6236
9097,3166238,20.70,182,4,0.0006,2.3720
9098,3166360,12.90,122,2,0.0006,2.3720
9099,3166482,12.90,122,2,0.0006,2.3720
9100,3166535,4.20,53,0,0.0006,2.3720
9101,3166770,26.90,235,5,0.0006,2.3720
9102,3166952,20.70,182,4,0.0006,2.3720
9103,3167092,15.60,140,3,0.0006,2.3720
9104,3167233,15.70,141,3,0.0006,2.3720
9105,3167302,6.70,69,1,0.0006,2.3720
9106,3167614,36.40,312,7,0.0006,2.3720
9107,3167755,15.70,141,3,0.0006,2.3720
9108,3168010,29.80,255,6,0.0006,2.3720
9109,3168225,24.90,215,5,0.0006,2.3720
9110,3168294,6.70,69,1,0.0003,3.0642
9111,3168434,15.60,140,3,0.0003,3.0642
9112,3168611,20.20,177,4,0.0003,3.0642
9113,3168697,8.40,86,1,0.0003,3.0642
9114,3168747,3.90,50,0,0.0003,3.0642
9115,3168850,11.00,103,2,0.0003,3.0642
9116,3169180,39.10,330,8,0.0003,3.0642
9117,3169250,6.80,70,1,0.0003,3.0642
9118,3169300,3.90,50,0,0.0003,3.0642
9119,3169386,8.40,86,1,0.0003,3.0642
9120,3169528,15.80,142,3,0.0003,3.0642
9121,3169896,43.80,368,9,0.0003,3.0642
9122,3169946,3.90,50,0,0.0003,3.0642
9123,3170048,10.90,102,2,0.0003,3.0642
9124,3170098,3.90,50,0,0.0003,3.0642
9125,3170377,32.20,279,6,-0.0042,3.2800
9126,3170802,50.40,425,10,-0.0042,3.2800
9127,3171079,32.00,277,6,-0.0042,3.2800
9128,3171278,22.40,199,4,-0.0042,3.2800
9129,3171445,18.30,167,3,-0.0042,3.2800
9130,3171582,15.30,137,3,-0.0042,3.2800
9131,3171652,6.80,70,1,-0.0042,3.2800
9132,3171887,26.90,235,5,-0.0042,3.2800
9133,3172086,22.40,199,4,-0.0042,3.2800
9134,3172137,4.00,51,0,-0.0042,3.2800
9135,3172243,11.30,106,2,-0.0042,3.2800
9136,3172329,8.40,86,1,-0.0042,3.2800
9137,3172531,22.70,202,4,0.0021,2.5293
9138,3172730,22.40,199,4,0.0021,2.5293
9139,3173155,50.40,425,10,0.0021,2.5293
9140,3173225,6.80,70,1,0.0021,2.5293
9141,3173799,68.90,574,14,0.0021,2.5293
9142,3173921,12.90,122,2,0.0021,2.5293
9143,3173972,4.00,51,0,0.0021,2.5293
9144,3174433,54.90,461,11,0.0015,1.7140
9145,3174894,54.90,461,11,0.0015,1.7140
9146,3174980,8.40,86,1,0.0015,1.7140
9147,3175256,31.90,276,6,0.0015,1.7140
9148,3175844,71.20,588,15,0.0015,1.7140
9149,3176947,134.40,1103,28,-0.0001,0.9276
9150,3177017,6.80,70,1,-0.0001,0.9276
9151,3177329,36.40,312,7,-0.0001,0.9276
9152,3178529,146.80,1200,31,0.0020,0.6170
9153,3179163,76.70,634,16,0.0020,0.6170
9154,3179927,92.40,764,19,0.0020,0.6170
9155,3180049,12.90,122,2,0.0020,0.6170
9156,3181511,179.30,1462,38,-0.0015,1.5220
9157,3182311,96.90,800,20,-0.0015,1.5220
9158,3182982,81.30,671,17,0.0022,0.8028
9159,3183426,53.20,444,11,0.0022,0.8028
9160,3183548,12.90,122,2,0.0022,0.8028
9161,3184086,64.40,538,13,0.0022,0.8028
9162,3184305,25.30,219,5,0.0022,0.8028
9163,3185864,190.80,1559,40,-0.0010,1.2888
9164,3186438,68.90,574,14,-0.0010,1.2888
9165,3187703,155.10,1265,33,0.0012,0.8225
9166,3191574,477.80,3871,102,0.0020,0.0685
9167,3194037,302.80,2463,64,0.0000,0.5018
9168,3194933,109.20,896,23,-0.0036,0.5624
9169,3195552,74.30,619,15,-0.0036,0.5624
9170,3195958,48.50,406,10,-0.0036,0.5624
9171,3196090,13.90,132,2,-0.0036,0.5624
9172,3196178,8.60,88,1,-0.0036,0.5624
9173,3196455,32.00,277,6,-0.0036,0.5624
9174,3197266,98.00,811,20,-0.0028,2.6157
9175,3197352,8.40,86,1,-0.0028,2.6157
9176,3198080,87.90,728,18,-0.0028,2.6157
9177,3200468,293.50,2388,62,0.0001,1.3036
9178,3200972,60.10,504,12,0.0001,1.3036
9179,3201171,22.40,199,4,0.0020,0.8423
9180,3201729,67.30,558,14,0.0020,0.8423
9181,3201892,17.90,163,3,0.0020,0.8423
9182,3202368,57.30,476,12,0.0020,0.8423
9183,3202567,22.40,199,4,0.0020,0.8423
9184,3202619,4.10,52,0,0.0020,0.8423
9185,3203652,125.60,1033,26,-0.0032,2.8330
9186,3203702,-2.10,50,0,-0.0032,2.8330
9187,3204173,55.90,471,11,-0.0032,2.8330
9188,3205051,106.50,878,22,-0.0032,2.8330
9189,3205704,78.60,653,16,0.0025,2.0838
9190,3205867,17.90,163,3,0.0025,2.0838
9191,3207164,158.30,1297,33,0.0025,2.0838
9192,3207450,32.90,286,6,-0.0025,1.6282
9193,3207654,22.90,204,4,-0.0025,1.6282
9194,3207867,24.70,213,5,-0.0025,1.6282
9195,3208560,83.50,693,17,-0.0025,1.6282
9196,3208646,8.40,86,1,-0.0025,1.6282
9197,3209497,102.90,851,21,-0.0004,2.0922
9198,3209583,8.40,86,1,-0.0004,2.0922
9199,3210123,64.60,540,13,-0.0004,2.0922
9200,3210371,29.10,248,6,-0.0004,2.0922
9201,3210721,41.10,350,8,-0.0004,2.0922
9202,3210807,8.40,86,1,-0.0004,2.0922
9203,3213528,334.90,2721,71,0.0007,0.0861
9204,3214455,113.20,927,24,0.0007,0.0861
9205,3214618,17.90,163,3,0.0007,0.0861
9206,3217316,332.60,2698,71,-0.0034,1.1351
9207,3217628,36.40,312,7,0.0014,0.5902
9208,3218018,46.00,390,9,0.0014,0.5902
9209,3218181,17.90,163,3,0.0014,0.5902
9210,3220416,274.60,2235,58,-0.0003,1.1804
9211,3220728,36.40,312,7,-0.0003,1.1804
9212,3220815,8.50,87,1,-0.0003,1.1804
9213,3226480,699.50,5665,149,0.0027,0.0179
9214,3227216,88.70,736,18,0.0027,0.0179
9215,3228064,102.60,848,21,-0.0007,1.1054
9216,3229283,148.70,1219,31,-0.0007,1.1054
9217,3229684,47.10,401,10,-0.0007,1.1054
9218,3231136,177.40,1452,37,-0.0020,1.8997
9219,3231337,22.60,201,4,-0.0020,1.8997
9220,3232214,106.40,877,22,-0.0022,1.1826
9221,3234008,220.60,1794,47,0.0012,0.4340
9222,3234067,4.80,59,0,0.0012,0.4340
9223,3236719,326.20,2652,69,-0.0046,1.1371
9224,3236769,3.90,50,0,-0.0046,1.1371
9225,3242017,647.90,5248,138,-0.0015,0.0105
9226,3242139,12.90,122,2,-0.0015,0.0105
9227,3253231,1371.80,11092,293,-0.0015,0.0074
9228,3254769,188.70,1538,40,0.0003,0.5082
9229,3257048,279.90,2279,59,-0.0002,0.7415
9230,3258811,216.60,1763,46,0.0006,0.5648
9231,3259209,46.80,398,9,0.0006,0.5648
9232,3262578,415.00,3369,88,-0.0020,0.0335
9233,3262633,4.40,55,0,-0.0020,0.0335
9234,3262688,4.40,55,0,-0.0020,0.0335
9235,3262742,4.30,54,0,-0.0020,0.0335
9236,3262794,4.10,52,0,-0.0020,0.0335
9237,3262849,4.40,55,0,-0.0020,0.0335
9238,3262976,13.40,127,2,-0.0020,0.0335
9239,3263030,4.30,54,0,-0.0020,0.0335
9240,3263125,9.30,95,1,-0.0020,0.0335
9241,3263226,10.80,101,2,-0.0020,0.0335
9242,3263280,4.30,54,0,-0.0020,0.0335
9243,3263331,4.00,51,0,-0.0020,0.0335
9244,3263434,11.00,103,2,-0.0020,0.0335
9245,3263484,3.90,50,0,-0.0020,0.0335
9246,3263547,6.10,63,1,-0.0020,0.0335
9247,3263600,4.20,53,0,-0.0020,0.0335
9248,3263655,4.40,55,0,-0.0020,0.0335
9249,3263719,6.20,64,1,-0.0020,0.0335
9250,3263781,6.00,62,1,-0.0020,0.0335
9251,3263834,4.20,53,0,-0.0020,0.0335
9252,3263888,4.30,54,0,-0.0020,0.0335
9253,3263941,4.20,53,0,-0.0020,0.0335
9254,3264035,9.20,94,1,-0.0020,0.0335
9255,3264088,4.20,53,0,-0.0020,0.0335
9256,3264144,4.50,56,0,-0.0020,0.0335
9257,3264198,4.30,54,0,-0.0020,0.0335
9258,3264252,4.30,54,0,-0.0020,0.0335
9259,3264308,4.50,56,0,-0.0020,0.0335
9260,3264366,4.70,58,0,-0.0020,0.0335
9261,3264420,4.30,54,0,-0.0020,0.0335
9262,3264516,9.40,96,1,-0.0037,6.3810
9263,3264572,4.50,56,0,-0.0037,6.3810
9264,3264627,4.40,55,0,-0.0037,6.3810
9265,3264719,9.00,92,1,-0.0037,6.3810
9266,3264777,4.70,58,0,-0.0037,6.3810
9267,3264827,3.90,50,0,-0.0037,6.3810
9268,3264880,4.20,53,0,-0.0037,6.3810
9269,3264976,9.40,96,1,-0.0037,6.3810
9270,3265032,4.50,56,0,-0.0037,6.3810
9271,3265088,4.50,56,0,-0.0037,6.3810
9272,3265141,4.20,53,0,-0.0037,6.3810
9273,3265191,3.90,50,0,-0.0037,6.3810
9274,3265245,4.30,54,0,-0.0037,6.3810
9275,3265411,18.20,166,3,-0.0037,6.3810
9276,3265463,4.10,52,0,-0.0037,6.3810
9277,3265557,9.20,94,1,-0.0037,6.3810
9278,3265683,13.30,126,2,-0.0037,6.3810
9279,3265786,11.00,103,2,-0.0037,6.3810
9280,3265842,4.50,56,0,-0.0037,6.3810
9281,3265892,3.90,50,0,-0.0037,6.3810
9282,3265948,4.50,56,0,-0.0037,6.3810
9283,3265998,3.90,50,0,-0.0037,6.3810
9284,3266050,4.10,52,0,-0.0037,6.3810
9285,3266100,3.90,50,0,-0.0037,6.3810
9286,3266153,4.20,53,0,-0.0037,6.3810
9287,3266207,4.30,54,0,-0.0037,6.3810
9288,3266258,4.00,51,0,-0.0037,6.3810
9289,3266310,4.10,52,0,-0.0037,6.3810
9290,3266441,13.80,131,2,-0.0037,6.3810
9291,3266491,3.90,50,0,-0.0037,6.3810
9292,3266541,3.90,50,0,-0.0037,6.3810
9293,3266594,4.20,53,0,-0.0020,3.9168
9294,3266644,3.90,50,0,-0.0020,3.9168
9295,3266749,11.20,105,2,-0.0020,3.9168
9296,3266854,11.20,105,2,-0.0020,3.9168
9297,3266907,4.20,53,0,-0.0020,3.9168
9298,3267001,9.20,94,1,-0.0020,3.9168
9299,3267063,6.00,62,1,-0.0020,3.9168
9300,3267167,11.10,104,2,-0.0020,3.9168
9301,3267217,3.90,50,0,-0.0020,3.9168
9302,3267353,15.20,136,3,-0.0020,3.9168
9303,3267490,15.30,137,3,-0.0020,3.9168
9304,3267545,4.40,55,0,-0.0020,3.9168
9305,3267635,8.80,90,1,-0.0020,3.9168
9306,3267686,4.00,51,0,-0.0020,3.9168
9307,3267781,9.30,95,1,-0.0020,3.9168
9308,3267875,9.20,94,1,-0.0020,3.9168
9309,3267925,3.90,50,0,-0.0020,3.9168
9310,3267986,5.00,61,1,-0.0020,3.9168
9311,3268157,18.70,171,3,-0.0020,3.9168
9312,3268207,3.90,50,0,-0.0020,3.9168
9313,3268259,4.10,52,0,-0.0020,3.9168
9314,3268309,3.90,50,0,-0.0020,3.9168
9315,3268367,4.70,58,0,-0.0020,3.9168
9316,3268499,13.90,132,2,-0.0020,3.9168
9317,3268549,3.90,50,0,-0.0020,3.9168
9318,3268618,6.70,69,1,-0.0024,3.1650
9319,3268668,3.90,50,0,-0.0024,3.1650
9320,3268720,4.10,52,0,-0.0024,3.1650
9321,3268770,3.90,50,0,-0.0024,3.1650
9322,3268820,3.90,50,0,-0.0024,3.1650
9323,3268914,9.20,94,1,-0.0024,3.1650
9324,3268969,4.40,55,0,-0.0024,3.1650
9325,3269020,4.00,51,0,-0.0024,3.1650
9326,3269120,10.70,100,2,-0.0024,3.1650
9327,3269170,3.90,50,0,-0.0024,3.1650
9328,3269298,13.50,128,2,-0.0024,3.1650
9329,3269358,4.90,60,0,-0.0024,3.1650
9330,3269487,13.60,129,2,-0.0024,3.1650
9331,3269586,10.60,99,2,-0.0024,3.1650
9332,3269643,4.60,57,0,-0.0024,3.1650
9333,3269736,9.10,93,1,-0.0024,3.1650
9334,3269943,23.20,207,4,-0.0024,3.1650
9335,3270003,4.90,60,0,-0.0024,3.1650
9336,3270134,13.80,131,2,-0.0024,3.1650
9337,3270184,3.90,50,0,-0.0024,3.1650
9338,3270281,9.50,97,2,-0.0024,3.1650
9339,3270451,18.60,170,3,-0.0024,3.1650
9340,3270505,4.30,54,0,-0.0024,3.1650
9341,3270562,4.60,57,0,-0.0024,3.1650
9342,3270612,3.90,50,0,-0.0024,3.1650
9343,3270662,3.90,50,0,-0.0046,2.4182
9344,3270755,9.10,93,1,-0.0046,2.4182
9345,3270853,10.50,98,2,-0.0046,2.4182
9346,3270939,8.40,86,1,-0.0046,2.4182
9347,3270993,4.30,54,0,-0.0046,2.4182
9348,3271095,10.90,102,2,-0.0046,2.4182
9349,3271234,15.50,139,3,-0.0046,2.4182
9350,3271370,15.20,136,3,-0.0046,2.4182
9351,3271461,8.90,91,1,-0.0046,2.4182
9352,3271592,13.80,131,2,-0.0046,2.4182
9353,3271686,9.20,94,1,-0.0046,2.4182
9354,3271742,4.50,56,0,-0.0046,2.4182
9355,3271792,3.90,50,0,-0.0046,2.4182
9356,3271849,4.60,57,0,-0.0046,2.4182
9357,3271942,9.10,93,1,-0.0046,2.4182
9358,3272039,9.50,97,2,-0.0046,2.4182
9359,3272132,9.10,93,1,-0.0046,2.4182
9360,3272182,3.90,50,0,-0.0046,2.4182
9361,3272234,4.10,52,0,-0.0046,2.4182
9362,3272284,3.90,50,0,-0.0046,2.4182
9363,3272334,3.90,50,0,-0.0046,2.4182
9364,3272390,4.50,56,0,-0.0046,2.4182
9365,3272444,4.30,54,0,-0.0046,2.4182
9366,3272497,4.20,53,0,-0.0046,2.4182
9367,3272555,4.70,58,0,-0.0046,2.4182
9368,3272653,10.50,98,2,-0.0046,2.4182
9369,3272708,4.40,55,0,-0.0032,2.0345
9370,3272963,29.80,255,6,-0.0032,2.0345
9371,3273102,15.50,139,3,-0.0032,2.0345
9372,3273154,4.10,52,0,-0.0032,2.0345
9373,3273205,4.00,51,0,-0.0032,2.0345
9374,3273300,9.30,95,1,-0.0032,2.0345
9375,3273518,25.20,218,5,-0.0032,2.0345
9376,3273587,6.70,69,1,-0.0032,2.0345
9377,3273637,3.90,50,0,-0.0032,2.0345
9378,3273687,3.90,50,0,-0.0032,2.0345
9379,3273737,3.90,50,0,-0.0032,2.0345
9380,3273909,18.80,172,3,-0.0032,2.0345
9381,3274073,18.00,164,3,-0.0032,2.0345
9382,3274429,41.70,356,8,-0.0032,2.0345
9383,3274559,13.70,130,2,-0.0032,2.0345
9384,3274645,8.40,86,1,-0.0032,2.0345
9385,3274859,24.80,214,5,-0.0024,1.5264
9386,3275069,23.50,210,4,-0.0024,1.5264
9387,3275166,9.50,97,2,-0.0024,1.5264
9388,3275217,4.00,51,0,-0.0024,1.5264
9389,3275270,4.20,53,0,-0.0024,1.5264
9390,3275356,8.40,86,1,-0.0024,1.5264
9391,3275450,9.20,94,1,-0.0024,1.5264
9392,3275536,8.40,86,1,-0.0024,1.5264
9393,3275710,19.00,174,3,-0.0024,1.5264
9394,3275842,13.90,132,2,-0.0024,1.5264
9395,3276057,24.90,215,5,-0.0024,1.5264
9396,3276156,10.60,99,2,-0.0024,1.5264
9397,3276369,24.70,213,5,-0.0024,1.5264
9398,3276425,4.50,56,0,-0.0024,1.5264
9399,3276521,9.40,96,1,-0.0024,1.5264
9400,3276651,13.70,130,2,-0.0024,1.5264
9401,3276737,8.40,86,1,-0.0024,1.5264
9402,3276789,4.10,52,0,-0.0024,1.5264
9403,3276839,3.90,50,0,-0.0038,1.4414
9404,3276889,3.90,50,0,-0.0038,1.4414
9405,3277057,18.40,168,3,-0.0038,1.4414
9406,3277114,4.60,57,0,-0.0038,1.4414
9407,3277471,41.80,357,8,-0.0038,1.4414
9408,3277601,13.70,130,2,-0.0038,1.4414
9409,3277687,8.40,86,1,-0.0038,1.4414
9410,3277740,4.20,53,0,-0.0038,1.4414
9411,3277826,8.40,86,1,-0.0038,1.4414
9412,3278373,65.30,547,13,-0.0038,1.4414
9413,3278467,9.20,94,1,-0.0038,1.4414
9414,3278596,13.60,129,2,-0.0038,1.4414
9415,3278772,20.10,176,4,-0.0038,1.4414
9416,3278866,9.20,94,1,-0.0013,1.4351
9417,3278994,13.50,128,2,-0.0013,1.4351
9418,3279281,33.00,287,6,-0.0013,1.4351
9419,3279526,27.90,245,5,-0.0013,1.4351
9420,3279576,3.90,50,0,-0.0013,1.4351
9421,3279639,6.10,63,1,-0.0013,1.4351
9422,3280108,55.70,469,11,-0.0013,1.4351
9423,3280497,45.90,389,9,-0.0013,1.4351
9424,3280550,4.20,53,0,-0.0013,1.4351
9425,3280679,13.60,129,2,-0.0013,1.4351
9426,3280785,11.30,106,2,-0.0013,1.4351
9427,3280841,4.50,56,0,-0.0013,1.4351
9428,3280891,3.90,50,0,-0.0013,1.4351
9429,3281023,13.90,132,2,-0.0014,1.8879
9430,3281831,97.70,808,20,-0.0014,1.8879
9431,3282126,34.70,295,7,-0.0014,1.8879
9432,3282373,28.10,247,6,-0.0014,1.8879
9433,3282885,60.90,512,12,-0.0014,1.8879
9434,3283050,18.10,165,3,-0.0027,1.0188
9435,3283480,50.90,430,10,-0.0027,1.0188
9436,3283761,32.40,281,6,-0.0027,1.0188
9437,3283883,12.90,122,2,-0.0027,1.0188
9438,3284005,12.90,122,2,-0.0027,1.0188
9439,3284127,12.90,122,2,-0.0027,1.0188
9440,3284183,4.50,56,0,-0.0027,1.0188
9441,3284271,8.60,88,1,-0.0027,1.0188
9442,3284402,10.20,131,2,-0.0027,1.0188
9443,3284453,4.00,51,0,-0.0027,1.0188
9444,3284621,18.40,168,3,-0.0027,1.0188
9445,3284856,26.90,235,5,-0.0027,1.0188
9446,3286108,152.90,1252,32,-0.0021,2.0913
9447,3286691,69.80,583,14,-0.0021,2.0913
9448,3286823,13.90,132,2,-0.0021,2.0913
9449,3287175,41.30,352,8,-0.0014,0.6979
9450,3287225,3.90,50,0,-0.0014,0.6979
9451,3287727,59.90,502,12,-0.0014,0.6979
9452,3287863,15.20,136,3,-0.0014,0.6979
9453,3287931,6.60,68,1,-0.0014,0.6979
9454,3288099,18.40,168,3,-0.0014,0.6979
9455,3288504,48.40,405,10,-0.0014,0.6979
9456,3289058,66.90,554,14,-0.0014,0.6979
9457,3289239,20.60,181,4,-0.0003,1.9535
9458,3289408,18.50,169,3,-0.0003,1.9535
9459,3290041,76.60,633,16,-0.0003,1.9535
9460,3290091,3.90,50,0,-0.0003,1.9535
9461,3290536,53.30,445,11,-0.0003,1.9535
9462,3291796,153.70,1260,32,-0.0022,1.5070
9463,3291849,4.20,53,0,-0.0022,1.5070
9464,3292443,71.80,594,15,-0.0022,1.5070
9465,3292965,62.80,522,13,-0.0022,1.5070
9466,3294520,190.40,1555,40,-0.0015,1.2135
9467,3294994,57.10,474,12,-0.0015,1.2135
9468,3297321,286.50,2327,61,-0.0004,0.0489
9469,3297391,6.80,70,1,-0.0004,0.0489
9470,3297533,15.80,142,3,-0.0004,0.0489
9471,3297700,18.30,167,3,-0.0004,0.0489
9472,3297828,13.50,128,2,-0.0004,0.0489
9473,3297895,6.50,67,1,-0.0004,0.0489
9474,3297981,8.40,86,1,-0.0004,0.0489
9475,3298235,29.70,254,6,-0.0004,0.0489
9476,3298303,6.60,68,1,-0.0004,0.0489
9477,3298521,25.20,218,5,-0.0004,0.0489
9478,3298589,6.60,68,1,-0.0004,0.0489
9479,3298695,11.30,106,2,-0.0004,0.0489
9480,3298801,11.30,106,2,-0.0004,0.0489
9481,3299000,22.40,199,4,-0.0004,0.0489
9482,3299050,3.90,50,0,-0.0004,0.0489
9483,3299187,15.30,137,3,-0.0004,0.0489
9484,3299293,11.30,106,2,-0.0004,0.0489
9485,3299528,26.90,235,5,-0.0042,3.4713
9486,3299578,3.90,50,0,-0.0042,3.4713
9487,3299664,8.40,86,1,-0.0042,3.4713
9488,3299791,13.40,127,2,-0.0042,3.4713
9489,3299877,8.40,86,1,-0.0042,3.4713
9490,3300076,22.40,199,4,-0.0042,3.4713
9491,3300162,8.40,86,1,-0.0042,3.4713
9492,3300268,11.30,106,2,-0.0042,3.4713
9493,3300522,29.70,254,6,-0.0042,3.4713
9494,3300614,9.00,92,1,-0.0042,3.4713
9495,3300683,6.70,69,1,-0.0042,3.4713
9496,3300776,9.10,93,1,-0.0042,3.4713
9497,3300939,17.90,163,3,-0.0042,3.4713
9498,3301045,11.30,106,2,-0.0042,3.4713
9499,3301115,6.80,70,1,-0.0042,3.4713
9500,3301184,6.70,69,1,-0.0042,3.4713
9501,3301254,6.80,70,1,-0.0042,3.4713
9502,3301309,4.40,55,0,-0.0042,3.4713
9503,3301435,13.30,126,2,-0.0033,3.3049
9504,3301600,18.10,165,3,-0.0033,3.3049
9505,3301692,9.00,92,1,-0.0033,3.3049
9506,3301795,11.00,103,2,-0.0033,3.3049
9507,3302014,25.30,219,5,-0.0033,3.3049
9508,3302106,9.00,92,1,-0.0033,3.3049
9509,3302402,34.80,296,7,-0.0033,3.3049
9510,3302507,11.20,105,2,-0.0033,3.3049
9511,3302819,36.40,312,7,-0.0033,3.3049
9512,3302925,11.30,106,2,-0.0033,3.3049
9513,3303728,97.20,803,20,-0.0024,2.0511
9514,3303947,25.30,219,5,-0.0024,2.0511
9515,3304182,26.90,235,5,-0.0024,2.0511
9516,3304381,22.40,199,4,-0.0024,2.0511
9517,3304469,8.60,88,1,-0.0024,2.0511
9518,3304763,34.60,294,7,-0.0024,2.0511
9519,3305111,40.90,348,8,-0.0024,2.0511
9520,3305197,8.40,86,1,-0.0024,2.0511
9521,3305416,25.30,219,5,-0.0024,2.0511
9522,3305651,26.90,235,5,-0.0008,1.6317
9523,3305999,40.90,348,8,-0.0008,1.6317
9524,3306593,71.80,594,15,-0.0008,1.6317
9525,3306772,20.40,179,4,-0.0008,1.6317
9526,3306871,10.60,99,2,-0.0008,1.6317
9527,3307034,17.90,163,3,-0.0008,1.6317
9528,3307161,13.40,127,2,-0.0008,1.6317
9529,3307379,25.20,218,5,-0.0008,1.6317
9530,3307501,12.90,122,2,-0.0008,1.6317
9531,3308039,64.40,538,13,0.0006,1.5988
9532,3308180,15.70,141,3,0.0006,1.5988
9533,3308379,22.40,199,4,0.0006,1.5988
9534,3308691,36.40,312,7,0.0006,1.5988
9535,3308940,29.20,249,6,0.0006,1.5988
9536,3309236,34.80,296,7,0.0006,1.5988
9537,3310436,146.80,1200,31,0.0005,1.5091
9538,3311369,113.80,933,24,0.0005,1.5091
9539,3312153,95.30,784,20,0.0014,0.7160
9540,3312501,40.90,348,8,0.0014,0.7160
9541,3312623,12.90,122,2,0.0014,0.7160
9542,3313032,48.80,409,10,0.0014,0.7160
9543,3313170,15.40,138,3,0.0014,0.7160
9544,3313369,22.40,199,4,0.0014,0.7160
9545,3313588,25.30,219,5,0.0014,0.7160
9546,3314364,93.60,776,20,-0.0004,1.6155
9547,3314583,25.30,219,5,-0.0004,1.6155
9548,3314673,8.80,90,1,-0.0004,1.6155
9549,3316849,267.80,2176,57,-0.0035,1.1642
9550,3317839,120.40,990,25,0.0016,0.4054
9551,3318284,53.30,445,11,0.0016,0.4054
9552,3319668,169.70,1384,36,0.0016,0.4054
9553,3320319,78.40,651,16,0.0003,0.7002
9554,3320631,36.40,312,7,0.0003,0.7002
9555,3321246,73.90,615,15,0.0003,0.7002
9556,3321897,78.40,651,16,0.0002,0.9517
9557,3322245,40.90,348,8,0.0002,0.9517
9558,3322462,25.10,217,5,0.0002,0.9517
9559,3322548,8.40,86,1,0.0002,0.9517
9560,3323009,54.90,461,11,0.0002,0.9517
9561,3323477,55.60,468,11,0.0002,0.9517
9562,3323796,37.10,319,7,0.0002,0.9517
9563,3323995,22.40,199,4,-0.0021,2.1262
9564,3324307,36.40,312,7,-0.0021,2.1262
9565,3324696,45.90,389,9,-0.0021,2.1262
9566,3325240,65.00,544,13,-0.0021,2.1262
9567,3325588,40.90,348,8,-0.0021,2.1262
9568,3326239,78.40,651,16,-0.0041,1.3784
9569,3326591,41.30,352,8,-0.0041,1.3784
9570,3327355,92.40,764,19,-0.0041,1.3784
9571,3328006,78.40,651,16,-0.0032,1.5138
9572,3328544,64.40,538,13,-0.0032,1.5138
9573,3329005,54.90,461,11,-0.0032,1.5138
9574,3330005,121.40,1000,25,-0.0032,1.5138
9575,3330111,11.30,106,2,-0.0010,1.0459
9576,3330592,57.80,481,12,-0.0010,1.0459
9577,3330648,4.50,56,0,-0.0010,1.0459
9578,3331828,143.90,1180,30,-0.0010,1.0459
9579,3332063,26.90,235,5,-0.0010,1.0459
9580,3334393,286.80,2330,61,0.0011,0.1221
9581,3334574,20.60,181,4,0.0011,0.1221
9582,3334669,9.30,95,1,0.0011,0.1221
9583,3334769,10.70,100,2,0.0011,0.1221
9584,3335271,59.90,502,12,0.0011,0.1221
9585,3335927,78.90,656,16,0.0011,0.1221
9586,3336032,11.20,105,2,0.0011,0.1221
9587,3336328,34.80,296,7,0.0003,2.9127
9588,3336649,37.30,321,7,0.0003,2.9127
9589,3336867,25.20,218,5,0.0003,2.9127
9590,3337728,104.80,861,22,0.0003,2.9127
9591,3338754,124.90,1026,26,-0.0022,1.7684
9592,3338968,24.80,214,5,-0.0022,1.7684
9593,3339218,29.30,250,6,-0.0022,1.7684
9594,3339320,10.90,102,2,-0.0022,1.7684
9595,3341250,236.90,1930,50,-0.0041,1.2048
9596,3341546,34.80,296,7,-0.0041,1.2048
9597,3341729,20.80,183,4,-0.0041,1.2048
9598,3342650,111.70,921,23,-0.0013,1.3594
